1,0.0,0.0,0.0,1,0.0,1,0.6801558237197866,1,0.0,0.08776091602658491,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,0.005533304188160507,0.0,0.2578213680162832
1,0.0,0.0,0.6404487060576004,0.22236929868475291,0.040406906044637585,0.011640881980583218,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.10259012822776538,0.0,0.0,0.35520922816571515,1,1,0.583200723665706
1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859204147635494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005137851327492716,0.0,0.0,0.0,0.0,0.038184403637184984,0.0,0.9839063633654889
1,1,1,1,0.0,1,1,0.0,0.0,1,0.0,0.0,1,1,0.0,1,1,1,1,0.0,0.0,0.0,0.011166941915339056,0.0,1,1,1,0.21904807721651887
0.0743023698550629,0.0,0.0,0.0,1,0.0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.31180083407232745,0.7745866163425243,1,1,0.0,0.0,0.0,0.2228789997358243
1,1,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,1,1,0.5154532773812878,0.0,1,0.808493667331911,0.0,0.0,1,1,1,0.2770822913111848
1,0.0,0.0,0.0,0.03171011424390057,0.0,0.15400418792800066,0.0,0.0,0.0,0.0,0.0,0.4847656170584468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.254703920680401
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8942893361033573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6964662203608138
1,1,1,1,0.004604810480142015,1,0.5169311362724719,0.0,0.0,1,0.0,0.0,1,1,0.0,1,1,1,1,0.0,0.21980467248716015,0.0,0.0,0.0,1,1,1,0.334705749174527
1,0.0,0.0,1,1,0.0,0.16361434184820153,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09975722691248759,1,1,0.20735596867044476,1,0.0,1,2.9854753060296575e-05,0.3306182973466971
1,1,0.0,0.12770339938849434,1,1,1,0.0,0.0,1,0.0,0.08067863758153436,1,1,1,1,1,0.0,0.0,0.0,1,1,0.0,1,1,1,1,0.22800138105498732
0.4692032957397193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004277804003150251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4275854698248645
0.6305506990147703,0.0,0.0,0.3940813772964403,0.018611273078046893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8994337515124469,0.0,0.0,0.0,0.0,0.0,1.2137627215939315
1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.7249357111648845
1,1,1,1,0.0,1,0.0011279789251508712,0.0,0.0,1,0.0,0.0,1,1,0.0,1,1,1,0.9127057392769234,0.0,0.0,0.0,0.0,0.0,1,1,1,0.30396977849000434
0.3661246468787884,1,0.0,0.0,0.0,0.0,1,0.0,0.7513597172478739,1,0.0,0.0,1,1,0.21180795131967065,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.30974303748386534
1,0.0,0.0,0.001563028625182499,1,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0,1,0.02818712636353694,1,0.0,0.0,0.0,1,1,0.0,1,1,1,1,0.3356530330074119
0.37858852847562946,0.0,0.0,0.9267532283801007,1,0.0,0.871153200730291,1,0.0015680294614212598,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.29996441387800743
1,0.0,0.0,0.0,0.03002964222933787,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.004287845449477605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010688105773797377,0.0,0.0,0.729685054491411
1,0.0,0.0,0.0020328525984804027,1,0.0,1,1,1,0.0,1,1,0.00030492356391825846,0.0,1,0.0,0.0,0.0,0.0,1,1,1,0.21034676476478784,1,0.0,0.0010804053882424102,0.0,0.2626190533226763
1,0.0,0.0,0.0,1,0.0,1,1,0.023362502757104005,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,0.0,0.0,0.30529665829399566
1,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.005632067168315516,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.4434521535093275
1,1,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.7456954335135552,1,0.071947656854172,0.0,0.0,0.0,0.0,0.0,0.05719461799520857,1,1,0.43918587517524954
0.7968919708774304,0.0,0.0,0.022227354394705218,0.0692571090560716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020678400508021603,0.0,0.0,0.0,0.0,0.0,0.0,1.6754302173829279
1,0.0,0.0,0.0,0.006114613358469771,0.0,0.10967305349726549,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.7340799090279396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178641873866794
1,1,0.0,1,0.0002733471667746708,1,0.0,0.0006493804989548612,0.0,0.0,0.0,1,1,0.15387855999793593,0.0,1,1,0.0,0.0,0.0,1,1,0.0,0.0,1,1,1,0.2324875820264875
1,1,1,1,0.0,1,1,0.0,0.0,1,0.0,0.0,1,1,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.48133895179040015,0.17014630757423593,0.3695299153917512
0.4471452531388355,0.0,0.0,0.06701885655192578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05459573037861541,0.10123873096112661,0.0,0.0,0.0,0.7474884676173223,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,1,0.5212129463146137
0.0025545574822151825,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3466349909833732
1,0.0,0.0,1,1,0.0,0.05448833641165705,1,0.0,0.0,1,1,0.46289603803816237,0.0,0.0,0.0,0.03884679132110318,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,1,0.4556615319446562
0.4021061590859885,0.0,0.0,0.0,1,0.0,1,0.0,0.9215280712209563,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.5601948190232732
1,0.0,0.0,0.14790564379705687,1,0.0,1,1,1,0.0,1,0.755635291494265,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.32603369722295433,1,1,0.0,0.0,0.0,0.22778226401897453
1,0.0,0.0,0.05152274974404733,1,0.0,1,0.9227626297595978,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,0.0,0.43352761681329643
1,0.0,0.0,0.0,0.9927122538480938,0.0,1,0.0,0.8648638433951049,0.0,0.0,0.0,0.5527274714920896,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7175842965941949
1,1,1,1,1,0.0,1,0.0,0.8795326472476258,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.28717154545987256
1,0.6180256697184838,0.0,0.0,0.016372697631098103,0.6100776243846396,0.10448682660625629,0.0,0.0,1,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.09946157383334968,0.0,0.0,0.036650318311818364,1,1,1,0.3250765697078698
0.6933637436587142,0.11917825557197954,1,1,0.0,0.08702096835402427,0.0,0.0,0.0,0.0,0.0,0.0,0.03757022240934721,0.0,0.0,1,0.0,1,0.0,0.0,1,1,1.9939680260193498e-06,0.0,0.0,1,0.20016510730704012,0.48969196316999175
1,0.0,0.0,1,1,0.0,0.6930940715338489,1,0.0,0.0,1,1,1,0.0,1,0.9546996432766034,1,0.0,0.0,0.0,1,1,0.0,1,0.0,1,1,0.24076867964242957
1,0.0,0.0,1,1,0.0,1,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.17961613544669305,1,1,1,1,0.7972862619232651,0.0,0.0,0.0,0.4870270055955171
1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,0.8524589277756767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6034885298924186
1,1,0.0,0.9428215468887046,1.8313310467518003e-07,1,7.499070451129345e-05,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.2117372890890568,0.0,0.0,0.0,1,1,1,0.6187540595794246
1,1,1,3.408120476575721e-06,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.35443942406270823
0.10520312719567523,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5844855585047918,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8692213605555098
0.16851641498593453,0.0,0.0,0.0,1,0.0,0.00024342470472127803,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1640735063820878,0.0,0.0,0.0,0.0,0.0,1,0.6592432180012834,0.0,1,0.0,0.0,0.0,0.5103001355396819
1,1,1,1,0.0,1,0.17878585859515647,0.0,0.0,1,0.0,0.0,1,1,0.0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,1,1,0.23703245852048221
1,0.0,0.0,1,1,0.0,1,1,0.0,0.0,1,1,0.00022700054747220935,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0,1,0.05849200624040296,0.24400547612067575
1,0.0,0.0,0.0,1,0.0,1,1,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.04771491805698689,0.1888699623537235,1,1,0.0,0.0,0.0,0.29892105088446647
1,0.0,0.0,0.0,1,0.0,1,0.945500498346704,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,0.0,0.0,0.5402142138068738
1,0.6057589975626282,0.0,0.0,1,0.0,1,0.0,1,1,0.0,0.0,1,1,1,0.0,1,0.0,1,0.0024272215262323795,0.0,0.0,0.0,1,1,0.0,0.0,0.2011016909391841
1,0.4670053844735712,0.0,0.00035237062349071025,0.0,0.0,0.05583732478651063,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4051018086827548,0.6622345827049682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06274546678211355,0.0,0.0,0.8184790919796303
1,0.001711967188594356,1,1,1,0.0,1,1,0.0,0.0,1,0.3003776236877893,0.583581726965405,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.2770666677579125
0.863941566143808,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.255265892809287,0.0,0.0,0.0,0.6192724812175737
1,0.0,0.0,0.0,0.0,0.026587222675901707,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.28592813686039037,0.0,0.0,0.0,0.23248806036084438,1,1,0.6878427111882585
0.07052324043332568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.017528829129800236,1,0.0,0.0,0.0,0.0025387437090520137,0.0,0.0,0.0,1,1,1,0.451554407761961
1,0.0,0.0,0.0,0.0,0.0,0.6066099998264162,0.0,0.0,0.0,0.0,0.0,0.6721242276326667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5492975644429317
1,0.0,0.0,0.0,0.0,0.0,0.8203056644763007,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.153891188513685
1,0.0,0.0,0.0,1,0.0,1,1,1,0.0,1,1,0.0,0.0,0.5537354104642846,0.0,0.0,0.0,0.0,1,1,1,1,1,0.0,0.0,0.0,0.25329593644441284
